dataset,cancer,gene,group_a,group_b,mean_a,mean_b,log2FC,t_stat,p_value,n_a,n_b
GSE199274,NEPC,MIR5188,LKO_control,shCXCR7,0.115,0.0414,-1.4761,0.6028,0.567802,6,6
GSE199274,NEPC,DHX37,LKO_control,shCXCR7,7.4136,6.1197,-0.2767,1.0673,0.311222,6,6
GSE199274,NEPC,BRI3BP,LKO_control,shCXCR7,7.2799,5.9609,-0.2884,0.572,0.581784,6,6
GSE199274,NEPC,THRIL,LKO_control,shCXCR7,6.3146,4.1058,-0.6211,1.4964,0.180448,6,6
GSE199274,NEPC,AACS,LKO_control,shCXCR7,22.4085,20.8304,-0.1054,0.6064,0.568983,6,6
GSE199274,NEPC,TMEM132B,LKO_control,shCXCR7,0.0456,0.1836,2.0104,-2.7325,0.035705,6,6
GSE199274,NEPC,LINC00939,LKO_control,shCXCR7,0.0127,0.0449,1.8191,-0.7054,0.510267,6,6
GSE199274,NEPC,LOC101927464,LKO_control,shCXCR7,0.0,0.073,26.1216,-1.0,0.363217,6,6
GSE199274,NEPC,LOC100128554,LKO_control,shCXCR7,0.0,0.0286,24.7682,-1.0,0.363217,6,6
GSE199274,NEPC,LOC100996671,LKO_control,shCXCR7,0.0,0.0339,25.0131,-1.0,0.363217,6,6
GSE199274,NEPC,LINC00944,LKO_control,shCXCR7,0.0217,0.1194,2.4593,-1.1888,0.281302,6,6
GSE199274,NEPC,LINC00943,LKO_control,shCXCR7,0.0,0.0228,24.4396,-1.0,0.363217,6,6
GSE199274,NEPC,LOC440117,LKO_control,shCXCR7,0.0,0.0662,25.9806,-1.0,0.363217,6,6
GSE199274,NEPC,LOC101927592,LKO_control,shCXCR7,0.3443,0.3057,-0.1716,0.5467,0.600288,6,6
GSE199274,NEPC,LOC101927616,LKO_control,shCXCR7,0.0,0.0492,25.5528,-1.465,0.202808,6,6
GSE199274,NEPC,LOC101927637,LKO_control,shCXCR7,0.0,0.0646,25.9457,-1.0,0.363217,6,6
GSE199274,NEPC,FLJ37505,LKO_control,shCXCR7,0.0,0.0601,25.8419,-1.0,0.363217,6,6
GSE199274,NEPC,LINC00508,LKO_control,shCXCR7,0.0647,0.076,0.2324,-0.168,0.870118,6,6
GSE199274,NEPC,LINC00507,LKO_control,shCXCR7,0.0,0.0417,25.3136,-1.0,0.363217,6,6
GSE199274,NEPC,CRAT8,LKO_control,shCXCR7,0.0,0.0169,24.0131,-1.0,0.363217,6,6
GSE199274,NEPC,LOC100996679,LKO_control,shCXCR7,0.0,0.0269,24.6787,-1.0,0.363217,6,6
GSE199274,NEPC,LOC101927694,LKO_control,shCXCR7,0.0,0.0593,25.8205,-1.0,0.363217,6,6
GSE199274,NEPC,MIR4419B,LKO_control,shCXCR7,0.0,0.0,0.0,0.0,1.0,6,6
GSE199274,NEPC,TMEM132C,LKO_control,shCXCR7,0.0053,0.0642,3.6114,-0.9151,0.40158,6,6
GSE199274,NEPC,MIR3612,LKO_control,shCXCR7,0.0,0.0,0.0,0.0,1.0,6,6
GSE199274,NEPC,SLC15A4,LKO_control,shCXCR7,6.6555,4.5474,-0.5495,3.3034,0.017401,6,6
GSE199274,NEPC,GLT1D1,LKO_control,shCXCR7,0.0099,0.0578,2.5436,-0.8959,0.408743,6,6
GSE199274,NEPC,TMEM132D,LKO_control,shCXCR7,0.0,0.0599,25.835,-1.0,0.363217,6,6
GSE199274,NEPC,LOC283352,LKO_control,shCXCR7,0.3835,2.0605,2.4259,-1.8199,0.123477,6,6
GSE199274,NEPC,LOC101927735,LKO_control,shCXCR7,0.0,0.0269,24.6787,-1.0,0.363217,6,6
GSE199274,NEPC,LOC100190940,LKO_control,shCXCR7,0.0,0.0596,25.8297,-1.0923,0.324521,6,6
GSE199274,NEPC,FZD10-AS1,LKO_control,shCXCR7,0.0,0.0508,25.5988,-1.0,0.363217,6,6
GSE199274,NEPC,FZD10,LKO_control,shCXCR7,0.0,0.0729,26.1193,-1.0787,0.329998,6,6
GSE199274,NEPC,PIWIL1,LKO_control,shCXCR7,0.0024,0.025,3.4,-0.988,0.367607,6,6
GSE199274,NEPC,RIMBP2,LKO_control,shCXCR7,0.0019,0.0851,5.5071,-1.0111,0.358342,6,6
GSE199274,NEPC,STX2,LKO_control,shCXCR7,3.997,1.7277,-1.21,4.8396,0.000683,6,6
GSE199274,NEPC,RAN,LKO_control,shCXCR7,96.2284,87.6178,-0.1352,0.5827,0.575772,6,6
GSE199274,NEPC,ADGRD1,LKO_control,shCXCR7,0.467,1.2614,1.4334,-2.4038,0.043065,6,6
GSE199274,NEPC,LACAT8,LKO_control,shCXCR7,0.6973,1.2665,0.8611,-1.2904,0.229767,6,6
GSE199274,NEPC,LINC01257,LKO_control,shCXCR7,0.0055,0.1109,4.3462,-2.1985,0.077858,6,6
GSE199274,NEPC,LOC338797,LKO_control,shCXCR7,0.0096,0.1146,3.5748,-0.9129,0.40263,6,6
GSE199274,NEPC,SFSWAP,LKO_control,shCXCR7,12.6572,11.6388,-0.121,0.6877,0.518175,6,6
GSE199274,NEPC,MMP17,LKO_control,shCXCR7,0.1508,0.4765,1.6599,-2.6252,0.034029,6,6
GSE199274,NEPC,ULK1,LKO_control,shCXCR7,19.4632,29.2164,0.586,-2.8216,0.028649,6,6
GSE199274,NEPC,PUS1,LKO_control,shCXCR7,15.2082,12.2535,-0.3117,1.5506,0.156298,6,6
GSE199274,NEPC,EP400,LKO_control,shCXCR7,5.6733,6.2569,0.1413,-0.665,0.521418,6,6
GSE199274,NEPC,SNORA49,LKO_control,shCXCR7,0.0,0.1364,27.0236,-1.0,0.363217,6,6
GSE199274,NEPC,EP400NL,LKO_control,shCXCR7,5.3787,3.6126,-0.5742,3.2329,0.009412,6,6
GSE199274,NEPC,DDX51,LKO_control,shCXCR7,7.9768,4.9745,-0.6813,4.4244,0.001409,6,6
GSE199274,NEPC,NOC4L,LKO_control,shCXCR7,11.9401,10.2854,-0.2152,1.2293,0.25894,6,6
GSE199274,NEPC,GALNT9,LKO_control,shCXCR7,0.2477,0.33,0.414,-0.4772,0.651569,6,6
GSE199274,NEPC,LOC100130238,LKO_control,shCXCR7,0.4296,0.3549,-0.2757,0.5058,0.624427,6,6
GSE199274,NEPC,LOC101928416,LKO_control,shCXCR7,0.0,0.0687,26.0342,-1.0,0.363217,6,6
GSE199274,NEPC,FBRSL1,LKO_control,shCXCR7,16.562,22.7902,0.4605,-2.1226,0.076092,6,6
GSE199274,NEPC,MIR6763,LKO_control,shCXCR7,1.5183,1.0216,-0.5715,0.7987,0.444956,6,6
GSE199274,NEPC,LRCOL1,LKO_control,shCXCR7,0.1754,0.3147,0.8431,-0.6317,0.551111,6,6
GSE199274,NEPC,P2RX2,LKO_control,shCXCR7,2.9097,6.8707,1.2396,-2.9775,0.023208,6,6
GSE199274,NEPC,POLE,LKO_control,shCXCR7,9.0215,8.689,-0.0542,0.1568,0.878838,6,6
GSE199274,NEPC,PXMP2,LKO_control,shCXCR7,9.0817,10.7032,0.237,-0.573,0.581473,6,6
GSE199274,NEPC,PGAM5,LKO_control,shCXCR7,24.3235,23.9741,-0.0209,0.1141,0.912567,6,6
GSE199274,NEPC,ANKLE2,LKO_control,shCXCR7,16.5724,16.5519,-0.0018,0.0072,0.994371,6,6
GSE199274,NEPC,GOLGA3,LKO_control,shCXCR7,14.4472,18.5096,0.3575,-1.7938,0.127853,6,6
GSE199274,NEPC,CHFR,LKO_control,shCXCR7,8.3245,6.5837,-0.3385,1.5808,0.151756,6,6
GSE199274,NEPC,LOC101928530,LKO_control,shCXCR7,1.8763,0.8603,-1.125,3.2858,0.016508,6,6
GSE199274,NEPC,ZNF605,LKO_control,shCXCR7,4.226,3.5877,-0.2362,0.3641,0.723348,6,6
GSE199274,NEPC,ZNF26,LKO_control,shCXCR7,4.3814,3.7066,-0.2413,1.2332,0.247368,6,6
GSE199274,NEPC,LOC101928597,LKO_control,shCXCR7,0.0133,0.0569,2.0984,-0.7464,0.485858,6,6
GSE199274,NEPC,ZNF84,LKO_control,shCXCR7,8.9884,10.7138,0.2533,-0.8969,0.391585,6,6
GSE199274,NEPC,ZNF140,LKO_control,shCXCR7,6.5044,7.3192,0.1703,-0.7358,0.479403,6,6
GSE199274,NEPC,ZNF891,LKO_control,shCXCR7,1.9455,1.4526,-0.4216,2.1724,0.057395,6,6
GSE199274,NEPC,ZNF10,LKO_control,shCXCR7,5.6498,3.3148,-0.7693,2.6349,0.027545,6,6
GSE199274,NEPC,ZNF268,LKO_control,shCXCR7,5.8505,4.6981,-0.3165,1.8064,0.116471,6,6
GSE199274,NEPC,ANHX,LKO_control,shCXCR7,0.0,0.1033,26.6216,-1.0,0.363217,6,6
GSE199274,NEPC,FAM230C,LKO_control,shCXCR7,2.182,2.4111,0.144,-0.7949,0.452721,6,6
GSE199274,NEPC,LINC00417,LKO_control,shCXCR7,0.012,0.0267,1.1528,-0.7086,0.49645,6,6
GSE199274,NEPC,ANKRD20A9P,LKO_control,shCXCR7,0.0004,0.0084,4.5781,-1.2063,0.281548,6,6
GSE199274,NEPC,RNU6-55P,LKO_control,shCXCR7,0.0,0.0,0.0,0.0,1.0,6,6
GSE199274,NEPC,RNU6-76P,LKO_control,shCXCR7,0.0,0.0225,24.4212,-1.0,0.363217,6,6
GSE199274,NEPC,LINC00408,LKO_control,shCXCR7,0.0405,0.2137,2.4011,-2.2893,0.064887,6,6
GSE199274,NEPC,LINC00442,LKO_control,shCXCR7,0.0878,0.1992,1.182,-1.5321,0.164651,6,6
GSE199274,NEPC,RNU6-52P,LKO_control,shCXCR7,0.1405,0.0,-27.0658,1.0,0.363217,6,6
GSE199274,NEPC,TUBA3C,LKO_control,shCXCR7,0.0,0.0572,25.7706,-1.0,0.363217,6,6
GSE199274,NEPC,LOC101928697,LKO_control,shCXCR7,0.0,0.0977,26.5417,-1.0,0.363217,6,6
GSE199274,NEPC,ANKRD26P3,LKO_control,shCXCR7,0.0113,0.0511,2.172,-1.6639,0.146359,6,6
GSE199274,NEPC,LINC00421,LKO_control,shCXCR7,0.0,0.0576,25.7804,-1.0,0.363217,6,6
GSE199274,NEPC,TPTE2,LKO_control,shCXCR7,0.0347,0.069,0.9925,-1.0976,0.300162,6,6
GSE199274,NEPC,LINC00350,LKO_control,shCXCR7,0.0,0.0582,25.7946,-1.0,0.363217,6,6
GSE199274,NEPC,MPHOSPH8,LKO_control,shCXCR7,18.2625,17.9843,-0.0221,0.1045,0.920289,6,6
GSE199274,NEPC,PSPC1,LKO_control,shCXCR7,17.9251,14.2862,-0.3274,2.045,0.091879,6,6
GSE199274,NEPC,ZMYM5,LKO_control,shCXCR7,4.8278,5.0323,0.0599,-0.1926,0.851964,6,6
GSE199274,NEPC,ZMYM2,LKO_control,shCXCR7,11.3485,12.1484,0.0983,-0.3598,0.728868,6,6
GSE199274,NEPC,LINC01072,LKO_control,shCXCR7,0.0,0.0773,26.2049,-1.9318,0.111238,6,6
GSE199274,NEPC,GJA3,LKO_control,shCXCR7,0.0079,0.0728,3.1985,-1.1393,0.30539,6,6
GSE199274,NEPC,GJB2,LKO_control,shCXCR7,0.7212,0.9417,0.3849,-0.6327,0.542568,6,6
GSE199274,NEPC,GJB6,LKO_control,shCXCR7,0.0603,0.2072,1.7818,-1.7353,0.121885,6,6
GSE199274,NEPC,CRYL1,LKO_control,shCXCR7,25.7762,29.4786,0.1936,-0.9212,0.392699,6,6
GSE199274,NEPC,MIR4499,LKO_control,shCXCR7,0.0,0.0,0.0,0.0,1.0,6,6
GSE199274,NEPC,IFT88,LKO_control,shCXCR7,7.4791,9.4045,0.3305,-1.5156,0.182999,6,6
GSE199274,NEPC,IL17D,LKO_control,shCXCR7,1.1272,1.414,0.3271,-0.7992,0.445062,6,6
GSE199274,NEPC,N6AMT2,LKO_control,shCXCR7,6.9572,7.4204,0.093,-0.3681,0.720835,6,6
GSE199274,NEPC,XPO4,LKO_control,shCXCR7,5.9278,5.8094,-0.0291,0.0673,0.947679,6,6
GSE199274,NEPC,LINC00367,LKO_control,shCXCR7,0.0,0.1284,26.9359,-1.4448,0.208126,6,6
GSE199274,NEPC,LATS2,LKO_control,shCXCR7,3.4377,3.9848,0.2131,-0.382,0.710467,6,6
GSE199274,NEPC,SAP18,LKO_control,shCXCR7,59.368,66.9641,0.1737,-0.6939,0.509645,6,6
GSE199274,NEPC,SKA3,LKO_control,shCXCR7,5.0678,1.9714,-1.3621,1.8677,0.117142,6,6
GSE199274,NEPC,MRPL57,LKO_control,shCXCR7,34.2263,33.214,-0.0433,0.1761,0.865688,6,6
GSE199274,NEPC,LINC01046,LKO_control,shCXCR7,0.0,0.1345,27.0026,-1.3154,0.245456,6,6
GSE199274,NEPC,MIPEPP3,LKO_control,shCXCR7,0.9552,1.0805,0.1778,-0.9953,0.343356,6,6
GSE199274,NEPC,LINC00539,LKO_control,shCXCR7,0.2142,0.3213,0.585,-0.9647,0.367743,6,6
GSE199274,NEPC,ZDHHC20,LKO_control,shCXCR7,24.8962,16.4029,-0.602,1.4597,0.175846,6,6
GSE199274,NEPC,MICU2,LKO_control,shCXCR7,49.6939,59.5448,0.2609,-0.642,0.540435,6,6
GSE199274,NEPC,RNU6-59P,LKO_control,shCXCR7,0.0,0.3667,28.4499,-1.331,0.240658,6,6
GSE199274,NEPC,FGF9,LKO_control,shCXCR7,0.0,0.033,24.9763,-1.0,0.363217,6,6
GSE199274,NEPC,LINC00424,LKO_control,shCXCR7,0.0,0.0413,25.2983,-1.0,0.363217,6,6
GSE199274,NEPC,LINC00540,LKO_control,shCXCR7,0.0,0.0284,24.7573,-1.0,0.363217,6,6
GSE199274,NEPC,BASP1P1,LKO_control,shCXCR7,0.0,0.0526,25.6494,-1.5738,0.176349,6,6
GSE199274,NEPC,SGCG,LKO_control,shCXCR7,0.0255,0.0424,0.7303,-0.3685,0.724067,6,6
GSE199274,NEPC,RNU6-58P,LKO_control,shCXCR7,0.0,0.0454,25.4351,-1.0,0.363217,6,6
GSE199274,NEPC,SACS,LKO_control,shCXCR7,4.1478,2.0645,-1.0065,1.8511,0.106331,6,6
GSE199274,NEPC,SACS-AS1,LKO_control,shCXCR7,0.0515,0.1712,1.734,-2.1231,0.071763,6,6
GSE199274,NEPC,LINC00327,LKO_control,shCXCR7,0.0113,0.0698,2.6222,-1.9116,0.100367,6,6
GSE199274,NEPC,TNFRSF19,LKO_control,shCXCR7,4.3402,2.4069,-0.8506,1.7064,0.127086,6,6
GSE199274,NEPC,MIPEP,LKO_control,shCXCR7,9.9153,10.5025,0.083,-0.2245,0.827651,6,6
GSE199274,NEPC,C1QTNF9B-AS1,LKO_control,shCXCR7,0.1846,0.2929,0.6661,-1.2259,0.248379,6,6
GSE199274,NEPC,C1QTNF9B,LKO_control,shCXCR7,0.1299,0.5651,2.1212,-1.7263,0.141634,6,6
GSE199274,NEPC,ANKRD20A19P,LKO_control,shCXCR7,0.4188,1.2177,1.5398,-1.5828,0.161642,6,6
GSE199274,NEPC,SPATA13,LKO_control,shCXCR7,6.7839,7.7725,0.1963,-0.9837,0.356277,6,6
GSE199274,NEPC,MIR2276,LKO_control,shCXCR7,0.0,0.2625,27.9678,-1.0,0.363217,6,6
GSE199274,NEPC,SPATA13-AS1,LKO_control,shCXCR7,0.0699,0.054,-0.3728,0.2268,0.825295,6,6
GSE199274,NEPC,C1QTNF9,LKO_control,shCXCR7,0.0134,0.0548,2.0291,-1.0528,0.336553,6,6
GSE199274,NEPC,LINC00566,LKO_control,shCXCR7,0.0,0.0082,22.9693,-1.0,0.363217,6,6
GSE199274,NEPC,PARP4,LKO_control,shCXCR7,17.5333,16.1094,-0.1222,0.2725,0.790822,6,6
GSE199274,NEPC,TPTE2P6,LKO_control,shCXCR7,0.0377,0.089,1.2394,-1.8046,0.107136,6,6
GSE199274,NEPC,ATP12A,LKO_control,shCXCR7,1.6535,0.8073,-1.0344,1.2128,0.266045,6,6
GSE199274,NEPC,RNF17,LKO_control,shCXCR7,0.0,0.0475,25.5003,-1.1478,0.302989,6,6
GSE199274,NEPC,CENPJ,LKO_control,shCXCR7,3.817,2.7433,-0.4765,0.7232,0.490739,6,6
GSE199274,NEPC,TPTE2P1,LKO_control,shCXCR7,0.0636,0.1005,0.6609,-0.85,0.425776,6,6
GSE199274,NEPC,PABPC3,LKO_control,shCXCR7,0.3078,0.275,-0.1628,0.5015,0.627245,6,6
