gene,l2fc_12h_2C,q_12h_2C,l2fc_48h_2C,q_48h_2C,l2fc_disease_12h_2C,l2fc_disease_48h_2C,l2fc_12h_219,q_12h_219,l2fc_48h_219,q_48h_219,l2fc_disease_12h_219,l2fc_disease_48h_219,up_RMC2C,up_RMC219,up_both,mean_l2fc_disease_48h
EIF4ENIF1,-0.0534527554339153,0.770281758201953,0.115504211447099,0.463954920247036,0.0534527554339153,-0.115504211447099,0.0320317348496768,0.999847911406781,0.0367128586335345,0.812039260070709,-0.0320317348496768,-0.0367128586335345,False,False,False,-0.07610853504031675
SERINC4,-2.52914317034751,0.297824624926956,-0.771545620871394,0.728192396532874,2.52914317034751,0.771545620871394,0.470739768139001,,-0.81240480233196,,-0.470739768139001,0.81240480233196,False,False,False,0.7919752116016769
RNLS,-0.414579083363572,0.207892145717103,0.267213467465507,0.403481788619696,0.414579083363572,-0.267213467465507,-0.143350235321667,0.999847911406781,0.369292329989975,0.423114652761505,0.143350235321667,-0.369292329989975,False,False,False,-0.318252898727741
APOBR,-1.51479368101409,0.360046386177004,2.24088408956744,0.00976864957399296,1.51479368101409,-2.24088408956744,-0.884533834635052,,0.773506497608599,,0.884533834635052,-0.773506497608599,False,False,False,-1.5071952935880195
FAM110C,-1.28966150890843,3.10480377209131e-06,0.399509758533562,0.0926430930141915,1.28966150890843,-0.399509758533562,-0.0742752182958292,0.999847911406781,-0.529653120226478,0.671324115418858,0.0742752182958292,0.529653120226478,False,False,False,0.06507168084645801
ATL3,0.107625030101165,0.172785428303,-0.21587432656495,0.000871620258151935,-0.107625030101165,0.21587432656495,-0.0719446221364677,0.999847911406781,-0.205438674754224,0.141212874212376,0.0719446221364677,0.205438674754224,False,False,False,0.21065650065958702
NDUFA12,0.189321045653092,0.049254889717584,0.0101634527848353,0.946377261318892,-0.189321045653092,-0.0101634527848353,-0.0156280669600559,0.999847911406781,-0.0871288008908873,0.630340211996,0.0156280669600559,0.0871288008908873,False,False,False,0.038482674053026
RP11-480I12.4,-1.77920121235433,,1.7908848703189,0.519279176090376,1.77920121235433,-1.7908848703189,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,-1.528198338848275
DYNLT2,0.987433218211984,0.504715526178872,-0.185619267456734,0.932036035912001,-0.987433218211984,0.185619267456734,0.347007901246576,,-0.0246245384820082,,-0.347007901246576,0.0246245384820082,False,False,False,0.1051219029693711
UBE2G2,0.64665280276276,5.24058120184657e-25,-0.610744554488099,2.73143468915437e-25,-0.64665280276276,0.610744554488099,-0.0225737779206036,0.999847911406781,-0.368691346276525,4.4360964350871e-06,0.0225737779206036,0.368691346276525,True,False,False,0.489717950382312
SATL1,-0.880198373793176,,-1.8012123948801,0.500598900420404,0.880198373793176,1.8012123948801,0.140650568074599,,1.26551180737765,,-0.140650568074599,-1.26551180737765,False,False,False,0.26785029375122504
OSBP2,0.407979646883893,9.90285663116024e-06,-1.44880385027704,3.27194017139003e-63,-0.407979646883893,1.44880385027704,-0.0371195202575699,0.999847911406781,0.0284741442927194,0.896025990415775,0.0371195202575699,-0.0284741442927194,True,False,False,0.7101648529921603
B3GALT5-AS1,-2.32928817730894,0.354808798695872,-1.61700851578827,0.456218541643039,2.32928817730894,1.61700851578827,1.93934343951924,,0.303723120800224,,-1.93934343951924,-0.303723120800224,False,False,False,0.656642697494023
H2AC12,1.82789168227179,0.232090909525976,1.38385173218937,0.397584962357252,-1.82789168227179,-1.38385173218937,-0.306506478582095,,0.573409116087659,,0.306506478582095,-0.573409116087659,False,False,False,-0.9786304241385144
ZBTB7C,-0.345488593681229,0.863552429710637,5.88845742565502,3.19635792582443e-13,0.345488593681229,-5.88845742565502,-0.824670105503005,0.999847911406781,0.0188460456642755,,0.824670105503005,-0.0188460456642755,False,False,False,-2.953651735659648
APOO,0.240059410931192,0.0882752707677583,-0.347853630068368,0.0051861950103958,-0.240059410931192,0.347853630068368,-0.014500633902798,0.999847911406781,-0.155237078863583,0.319154127028934,0.014500633902798,0.155237078863583,False,False,False,0.2515453544659755
PRR16,0.609072230373712,,-1.16082224671456,,-0.609072230373712,1.16082224671456,-0.501090226342379,,1.45263834616817,,0.501090226342379,-1.45263834616817,False,False,False,-0.14590804972680504
TMED9,0.170504228368547,0.00505333991749523,0.110225959517626,0.0631071016425525,-0.170504228368547,-0.110225959517626,-0.131346195269916,0.999847911406781,-0.536981386198696,4.51394621366739e-06,0.131346195269916,0.536981386198696,False,True,False,0.21337771334053499
CYCSP45,1.55658611313477,,-0.199032575803559,,-1.55658611313477,0.199032575803559,0.997874498452391,,-1.32822580080135,,-0.997874498452391,1.32822580080135,False,False,False,0.7636291883024545
TMEM186,0.179909326388619,0.469767244644624,-0.0763195424371784,0.797307387747781,-0.179909326388619,0.0763195424371784,-0.0333622765668995,0.999847911406781,0.0402014179101895,0.869323621032521,0.0333622765668995,-0.0402014179101895,False,False,False,0.018059062263494446
SDR42E1,1.35989962148256,0.497877780712181,1.66383862089042,0.377838685002367,-1.35989962148256,-1.66383862089042,-0.821138118502823,,-0.658065565777197,,0.821138118502823,0.658065565777197,False,False,False,-0.5028865275566115
RBM33,-0.263520615907858,0.000361379821476591,-0.0591317992428499,0.512116346894746,0.263520615907858,0.0591317992428499,0.0448983230388339,0.999847911406781,0.0384155987538084,0.779421776675636,-0.0448983230388339,-0.0384155987538084,False,False,False,0.01035810024452075
PIGW,1.15187349324933,5.4212189409229e-18,-0.514945917220016,0.000202054034542238,-1.15187349324933,0.514945917220016,-0.0656834737798686,0.999847911406781,-0.532642079947124,5.5350415320457e-06,0.0656834737798686,0.532642079947124,True,True,True,0.52379399858357
BTBD6,0.640088561447081,5.05568430516005e-08,0.13862700321099,0.325425342368827,-0.640088561447081,-0.13862700321099,-0.0708653951915211,0.999847911406781,-0.304560432015252,0.00582635147882259,0.0708653951915211,0.304560432015252,False,False,False,0.082966714402131
H1-10,-0.420213246936955,1.44576264559788e-08,0.0106691765116115,0.933460767408012,0.420213246936955,-0.0106691765116115,-0.0404570893159226,0.999847911406781,-0.245466012947233,0.32713895553521,0.0404570893159226,0.245466012947233,False,False,False,0.11739841821781075
RBM43,-2.1969599022341,1.47663133296047e-17,0.0377423612701571,0.906991004105757,2.1969599022341,-0.0377423612701571,0.218511387681935,0.999847911406781,0.977715731324807,1.61462215062799e-07,-0.218511387681935,-0.977715731324807,False,False,False,-0.5077290462974821
SUMO3,0.672288732923728,1.00835906149417e-25,-0.0595532688642268,0.486399683676268,-0.672288732923728,0.0595532688642268,-0.0957242263445657,0.999847911406781,-0.173314095379672,0.0544247916720412,0.0957242263445657,0.173314095379672,False,False,False,0.11643368212194939
IMMP2L,-0.322167736866087,0.347696606196665,-0.237393670761492,0.492823246926591,0.322167736866087,0.237393670761492,0.016524089370289,0.999847911406781,0.00134459335015662,0.99463435699201,-0.016524089370289,-0.00134459335015662,False,False,False,0.11802453870566769
TCEAL2,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,-1.46606142323011,,-1.30299423966383,,1.46606142323011,1.30299423966383,False,False,False,0.7510129265563196
JAG2,-0.779593741381454,5.05643724122893e-37,-0.469942795211827,2.96189230507877e-18,0.779593741381454,0.469942795211827,-0.188183770927903,0.999847911406781,-0.29817302321691,0.316287050355789,0.188183770927903,0.29817302321691,False,False,False,0.38405790921436855
FMNL1,-0.187419232352994,0.0620525322262014,-0.0830889860546861,0.457855040511189,0.187419232352994,0.0830889860546861,-0.105444571471203,0.999847911406781,0.319870279345457,0.0304764155899534,0.105444571471203,-0.319870279345457,False,False,False,-0.11839064664538543
PTRHD1,-0.0607245502087035,0.733398481947659,0.182817035558907,0.180767447128122,0.0607245502087035,-0.182817035558907,-0.141627814459554,0.999847911406781,-0.0888474601491521,0.788485890709809,0.141627814459554,0.0888474601491521,False,False,False,-0.04698478770487745
LCN12,0.345438118053142,0.880348235469162,0.489764977232233,0.835536102717366,-0.345438118053142,-0.489764977232233,-0.110750225612369,0.999847911406781,0.844032193885661,0.0262731343903917,0.110750225612369,-0.844032193885661,False,False,False,-0.666898585558947
WT1,0.873443737061998,2.82869657387381e-08,-1.15116011455911,8.55532841894797e-13,-0.873443737061998,1.15116011455911,0.0278996697396329,0.999847911406781,-0.60639509495473,4.74756439795067e-08,-0.0278996697396329,0.60639509495473,True,True,True,0.87877760475692
ZFP90,-0.731018306026166,1.03513492016086e-15,0.0642928802585546,0.574122375878304,0.731018306026166,-0.0642928802585546,0.0791027442113842,0.999847911406781,0.598843178047183,1.69291755886695e-09,-0.0791027442113842,-0.598843178047183,False,False,False,-0.3315680291528688
FAM227A,-1.06486900999513,0.137934608139604,-0.0986525113111547,0.917795189024827,1.06486900999513,0.0986525113111547,0.214708804248223,0.999847911406781,0.352711970268541,0.00989333010797554,-0.214708804248223,-0.352711970268541,False,False,False,-0.12702972947869315
MUC6,1.49390395320899,,-0.199031613448809,,-1.49390395320899,0.199031613448809,-0.821138118502824,,-0.658065565777198,,0.821138118502824,0.658065565777198,False,False,False,0.4285485896130035
NOC4L,1.1806694718748,1.70726307922132e-31,-0.2588918241583,0.0163312005380893,-1.1806694718748,0.2588918241583,-0.204229735232484,0.999847911406781,-0.879053466720522,0.000132397440137237,0.204229735232484,0.879053466720522,False,True,False,0.568972645439411
USP18,0.45895734179752,0.0620891867273709,-0.284939307616417,0.285350966372558,-0.45895734179752,0.284939307616417,0.345391806807023,0.999847911406781,0.472057622335191,0.486526480794387,-0.345391806807023,-0.472057622335191,False,False,False,-0.093559157359387
NDUFA6,0.381686893695728,1.71454538254912e-06,-0.0352846334167307,0.767786074798087,-0.381686893695728,0.0352846334167307,0.0393428432568411,0.999847911406781,-0.276329233309887,0.0842836808971924,-0.0393428432568411,0.276329233309887,False,False,False,0.15580693336330886
CHRM5,-0.0976930188840954,,-1.51928046551701,0.5692782266741,0.0976930188840954,1.51928046551701,2.54559520499186,,0.303723246518786,,-2.54559520499186,-0.303723246518786,False,False,False,0.607778609499112
SORCS2,-1.33069180935373,0.00115722323907206,0.449083070692566,0.219191792765137,1.33069180935373,-0.449083070692566,0.525214541814003,0.999847911406781,1.32787000090417,0.217210122381596,-0.525214541814003,-1.32787000090417,False,False,False,-0.8884765357983679
TMEM121,-0.0301143375369002,0.921463862534121,0.303106497843541,0.140227500726469,0.0301143375369002,-0.303106497843541,-0.0749296391433659,0.999847911406781,-0.145814841417716,0.869895136669428,0.0749296391433659,0.145814841417716,False,False,False,-0.0786458282129125
TMEM106A,-1.14650625209664,0.483156691859073,-1.20880056611464,0.428362321593807,1.14650625209664,1.20880056611464,3.62910971450504,,2.56157766056201,,-3.62910971450504,-2.56157766056201,False,False,False,-0.6763885472236851
SIVA1,0.699926080270859,2.55029741779402e-16,0.00296678922858562,0.984668951557903,-0.699926080270859,-0.00296678922858562,-0.182221210179277,0.999847911406781,-0.741567874661601,0.107327914406349,0.182221210179277,0.741567874661601,False,False,False,0.3693005427165077
BRI3BP,0.627036927639987,1.36363565268757e-14,-0.487129683651749,2.21768020923714e-10,-0.627036927639987,0.487129683651749,-0.109827462088405,0.999847911406781,-0.567175762127597,2.04185108826522e-05,0.109827462088405,0.567175762127597,False,True,False,0.5271527228896731
IFNE,-3.13647044685113,0.125304839363546,0.451629648317756,0.780442723235671,3.13647044685113,-0.451629648317756,-0.0282967748115728,0.999847911406781,0.428716538320254,0.257082628764178,0.0282967748115728,-0.428716538320254,False,False,False,-0.440173093319005
DGAT1,0.0405933317366451,0.789519944543555,-0.0492601904176301,0.752556504953756,-0.0405933317366451,0.0492601904176301,-0.166371374145135,0.999847911406781,-0.40173949215605,0.00780857030774858,0.166371374145135,0.40173949215605,False,False,False,0.22549984128684003
ROBO2,1.53222251130318,0.0981230331679115,0.097630806576651,0.949382619687973,-1.53222251130318,-0.097630806576651,0.162895171798355,0.999847911406781,0.406088000056819,0.00925434480028809,-0.162895171798355,-0.406088000056819,False,False,False,-0.251859403316735
AP3M1,0.119962816295185,0.0902980570555139,-0.197000136145556,0.00105308496692079,-0.119962816295185,0.197000136145556,0.0189648371267497,0.999847911406781,-0.0964105467350334,0.402288565615624,-0.0189648371267497,0.0964105467350334,False,False,False,0.1467053414402947
F8,-0.652307965586782,0.0166302036074005,0.692927654841058,0.00134783235636207,0.652307965586782,-0.692927654841058,0.147369090047477,0.999847911406781,0.220090999489478,0.431416954508712,-0.147369090047477,-0.220090999489478,False,False,False,-0.456509327165268
CA13,0.676648819247243,0.506466012052038,3.04290676306734,3.07288122220648e-06,-0.676648819247243,-3.04290676306734,-0.0468742974671243,0.999847911406781,0.382424371734165,0.596625335261886,0.0468742974671243,-0.382424371734165,False,False,False,-1.7126655674007525
UBOX5,0.260534792724653,0.253505179247746,0.596482134434587,0.000692305919685371,-0.260534792724653,-0.596482134434587,-0.105086653189641,0.999847911406781,0.00549920921860457,0.981393552928565,0.105086653189641,-0.00549920921860457,False,False,False,-0.3009906718265958
RP11-111G23.1,-1.37348869780593,3.42051150346565e-06,-0.289174132647746,0.332546462522846,1.37348869780593,0.289174132647746,-0.498035227934623,0.999847911406781,-1.70457839941183,,0.498035227934623,1.70457839941183,False,False,False,0.996876266029788
MAFF,-0.184646143346328,0.127108781938587,-1.12226865816909,5.47796589826251e-31,0.184646143346328,1.12226865816909,-0.165253452213635,0.999847911406781,-1.01204633207456,6.07099255799585e-19,0.165253452213635,1.01204633207456,True,True,True,1.067157495121825
BRF1,0.128266725009282,0.243154269630582,-0.0740253102242305,0.539546629117776,-0.128266725009282,0.0740253102242305,-0.0993412904288175,0.999847911406781,-0.28236543014795,0.161152386698459,0.0993412904288175,0.28236543014795,False,False,False,0.17819537018609027
LRRC14B,-3.3435503673711,,-3.61717389240059,,3.3435503673711,3.61717389240059,-0.821130111420921,,0.303723120800223,,0.821130111420921,-0.303723120800223,False,False,False,1.6567253858001836
SEMA4B,-0.269158789113952,8.62071887256162e-09,-0.13253203781934,0.00305118091673998,0.269158789113952,0.13253203781934,-0.0925390020269634,0.999847911406781,-0.270290578624471,0.0334555342131681,0.0925390020269634,0.270290578624471,False,False,False,0.2014113082219055
CIB1,0.427437116470945,6.9492766968308e-06,0.265372296395237,0.003486853207377,-0.427437116470945,-0.265372296395237,-0.0797565085121903,0.999847911406781,0.0367871199456036,0.869323621032521,0.0797565085121903,-0.0367871199456036,False,False,False,-0.15107970817042032
RP11-435B5.4,-0.142196403927426,0.826198822416301,-0.29627010988154,0.624118112639353,0.142196403927426,0.29627010988154,-0.534286181309727,,0.93370537699848,,0.534286181309727,-0.93370537699848,False,False,False,-0.31871763355847
ANKS1B,-1.64864847511129,0.282347510112025,-0.293144683356915,0.860363860118455,1.64864847511129,0.293144683356915,0.299887971955355,0.999847911406781,1.0107127505098,4.56621129140954e-17,-0.299887971955355,-1.0107127505098,False,False,False,-0.35878403357644245
NELFA,-0.0225289162797624,0.84837640379309,-0.118979210184853,0.17350110241141,0.0225289162797624,0.118979210184853,-0.178657066236998,0.999847911406781,-0.304262282491213,0.125577796605015,0.178657066236998,0.304262282491213,False,False,False,0.21162074633803302
EFCAB10,-2.77658470394126,,-3.05021072769305,,2.77658470394126,3.05021072769305,-0.821138118502823,,-0.658065565777197,,0.821138118502823,0.658065565777197,False,False,False,1.8541381467351234
AC000068.5,0.159641984369183,0.924174184172888,0.931720979338217,0.46415449423972,-0.159641984369183,-0.931720979338217,-0.0365055668237207,0.999847911406781,-0.0451808410876469,0.952593020379015,0.0365055668237207,0.0451808410876469,False,False,False,-0.44327006912528505
FLRT2,-3.10661570279722,1.08940501666663e-21,-1.25387238400826,1.02915702211331e-08,3.10661570279722,1.25387238400826,0.0937954448857241,0.999847911406781,-0.266734880356881,0.285864730229361,-0.0937954448857241,0.266734880356881,True,False,False,0.7603036321825705
INTS5,1.05942983416688,1.54884195191195e-31,0.458442961666519,1.25626580107138e-07,-1.05942983416688,-0.458442961666519,-0.127586940755635,0.999847911406781,-0.465656571086,0.000165083762859095,0.127586940755635,0.465656571086,False,False,False,0.0036068047097405076
RPS27L,0.103254941750743,0.475287827027615,-0.0850997514773883,0.571350423348709,-0.103254941750743,0.0850997514773883,-0.0958938866327703,0.999847911406781,0.0324509312896593,0.857498225949152,0.0958938866327703,-0.0324509312896593,False,False,False,0.0263244100938645
MANEAL,0.456025903989821,1.38141721456946e-08,-0.163636906559454,0.051146067563803,-0.456025903989821,0.163636906559454,-0.0197430849588937,0.999847911406781,-0.501173756237315,2.31329012551183e-05,0.0197430849588937,0.501173756237315,False,True,False,0.33240533139838446
ADSS1,-1.01594621033738,0.0240156548603869,-0.489391624377199,0.267878643150996,1.01594621033738,0.489391624377199,0.287820628347039,0.999847911406781,0.905393602109825,0.00361526522824934,-0.287820628347039,-0.905393602109825,False,False,False,-0.208000988866313
ANO9,-2.14159790644536,0.0895559997707798,-2.18270026978191,0.0424630057415934,2.14159790644536,2.18270026978191,-3.57709054173073,,0.76453905340579,,3.57709054173073,-0.76453905340579,True,False,False,0.7090806081880598
FAF1,-0.00446934570054166,0.973992743480545,-0.0647318274276306,0.46609402190425,0.00446934570054166,0.0647318274276306,0.017889046398495,0.999847911406781,-0.206243956532394,0.0529475558334602,-0.017889046398495,0.206243956532394,False,False,False,0.1354878919800123
FAM43A,-0.0776210574963311,0.253100232156214,-0.927959136670744,4.30248267080792e-76,0.0776210574963311,0.927959136670744,-0.672805482521673,,-0.805543101512684,,0.672805482521673,0.805543101512684,True,False,False,0.8667511190917141
NSMCE3,-0.164321185865287,0.173363221708523,0.0292109316824212,0.855383465796653,0.164321185865287,-0.0292109316824212,-0.0208715344632759,0.999847911406781,-0.150562087697424,0.225313224390853,0.0208715344632759,0.150562087697424,False,False,False,0.060675578007501396
HSF1,0.45713806000812,3.12945472441995e-09,-0.11796839038124,0.167010410399686,-0.45713806000812,0.11796839038124,-0.126455937753527,0.999847911406781,-0.42606073201225,0.0153960546974525,0.126455937753527,0.42606073201225,False,False,False,0.272014561196745
C6ORF120,-1.06586722559534,1.16883462413488e-21,-0.0900212278857631,0.497119273804371,1.06586722559534,0.0900212278857631,-0.206597936170644,0.999847911406781,-0.0574733237962835,0.843899583201537,0.206597936170644,0.0574733237962835,False,False,False,0.0737472758410233
TBC1D3F,-2.89747121181423,0.00101999044583634,-0.223818034392498,0.795526028859533,2.89747121181423,0.223818034392498,1.99064862441144,,1.86841488536545,,-1.99064862441144,-1.86841488536545,False,False,False,-0.822298425486476
PURA,0.403332628194664,3.00005653687203e-05,-0.291198540047326,0.00180207349350203,-0.403332628194664,0.291198540047326,0.0848990114362217,0.999847911406781,-0.102261064305773,0.715591002101528,-0.0848990114362217,0.102261064305773,False,False,False,0.1967298021765495
H2BC13,-1.65154510373691,,-0.532368429966702,0.85474738023058,1.65154510373691,0.532368429966702,2.03276633831797,,2.90899461422125,,-2.03276633831797,-2.90899461422125,False,False,False,-1.1883130921272742
INPP5J,-0.379264317662746,0.560751600437052,1.69320974345354,1.50078596616698e-05,0.379264317662746,-1.69320974345354,0.617918969723311,0.999847911406781,1.38854515398834,0.0389454455675627,-0.617918969723311,-1.38854515398834,False,False,False,-1.54087744872094
MIXL1,0.645182007423582,0.795248610133467,1.20192643414506,0.594254411966663,-0.645182007423582,-1.20192643414506,0.140626546762229,,-0.658065565777197,,-0.140626546762229,0.658065565777197,False,False,False,-0.2719304341839315
LRRC37B,-1.05872562003873,3.08394867660955e-10,-0.44048874969177,0.00318753462418964,1.05872562003873,0.44048874969177,0.0535865250828457,0.999847911406781,0.378056658584639,0.0449003186499992,-0.0535865250828457,-0.378056658584639,False,False,False,0.031216045553565497
DDX51,0.640283003159873,4.94030980949183e-13,-0.163829668382895,0.0910988474992956,-0.640283003159873,0.163829668382895,-0.100590453755126,0.999847911406781,-0.543485216336569,3.2412232453176e-07,0.100590453755126,0.543485216336569,False,True,False,0.353657442359732
NOMO2,0.398388068352077,0.000700723112336487,0.0383145612314204,0.830930003781258,-0.398388068352077,-0.0383145612314204,-0.0533648199103253,0.999847911406781,-0.333534263353928,0.10061086012569,0.0533648199103253,0.333534263353928,False,False,False,0.1476098510612538
LINC00482,-1.27425196257407,0.174834222024298,1.30310308993777,0.0397458241764135,1.27425196257407,-1.30310308993777,0.0600700167117804,0.999847911406781,1.12775454640717,9.42047760988191e-05,-0.0600700167117804,-1.12775454640717,False,False,False,-1.21542881817247
LINC00313,1.60598623997307,,2.01070126972377,,-1.60598623997307,-2.01070126972377,-0.855538849406632,,1.01718258321884,,0.855538849406632,-1.01718258321884,False,False,False,-1.513941926471305
SIGIRR,1.42330939649961,0.00968697386270608,0.533243850193935,0.426465252617093,-1.42330939649961,-0.533243850193935,-0.144407447326362,0.999847911406781,0.183045532387221,0.622443056281497,0.144407447326362,-0.183045532387221,False,False,False,-0.358144691290578
NRBP2,-0.0485165401627621,0.792744865614858,0.0261636710886547,0.901231692656467,0.0485165401627621,-0.0261636710886547,-0.110011249722965,0.999847911406781,-0.197555029327616,0.0989725937317546,0.110011249722965,0.197555029327616,False,False,False,0.08569567911948066
IFITM2,-0.427651500657187,1.12872805037118e-10,0.71681279887588,4.18123845017959e-40,0.427651500657187,-0.71681279887588,0.770958548045415,0.999847911406781,1.18567303318487,0.209731245886175,-0.770958548045415,-1.18567303318487,False,False,False,-0.951242916030375
TNFAIP2,-0.0701572160917667,0.742182562832361,1.13340363680259,8.12277378102658e-20,0.0701572160917667,-1.13340363680259,-0.0361043936259497,0.999847911406781,0.258304055769677,0.032967879371385,0.0361043936259497,-0.258304055769677,False,False,False,-0.6958538462861334
ZNF445,-0.34500818127447,0.00783561090578677,0.0196551188999987,0.923012152325857,0.34500818127447,-0.0196551188999987,0.209980438949554,0.999847911406781,0.295536139005813,0.0456655950652473,-0.209980438949554,-0.295536139005813,False,False,False,-0.15759562895290585
PGBD2,0.486123791532157,0.188008789989961,-0.245517176820667,0.571859558277742,-0.486123791532157,0.245517176820667,0.0791714537126416,0.999847911406781,-0.307850487125384,0.0850159985188056,-0.0791714537126416,0.307850487125384,False,False,False,0.2766838319730255
RAB11B,0.202867777781865,0.00125939719501189,0.0533053580248543,0.487954693602365,-0.202867777781865,-0.0533053580248543,-0.189441962450018,0.999847911406781,-0.272406699688854,0.303479097014908,0.189441962450018,0.272406699688854,False,False,False,0.10955067083199985
PRMT3,0.00123948911889005,0.992598584136429,-0.737149579236991,2.80923830242756e-19,-0.00123948911889005,0.737149579236991,-0.0892858286245583,0.999847911406781,-0.287190677772239,0.0124556915619335,0.0892858286245583,0.287190677772239,True,False,False,0.512170128504615
PRPF39,-0.189769578587381,0.288171685039505,-0.308683578162629,0.0382219567876111,0.189769578587381,0.308683578162629,0.0568712858488491,0.999847911406781,0.0536724014548108,0.766583178775387,-0.0568712858488491,-0.0536724014548108,False,False,False,0.1275055883539091
PPIL6,-1.43800564191727,0.0114807946855647,-0.162367934472974,0.812818823222379,1.43800564191727,0.162367934472974,0.0241834577924182,0.999847911406781,0.564246209230897,0.0443257449191935,-0.0241834577924182,-0.564246209230897,False,False,False,-0.20093913737896146
ZNF74,0.124082558008646,0.483043865693528,-0.2328789578103,0.118808841926234,-0.124082558008646,0.2328789578103,-0.123452990621326,0.999847911406781,-0.180943238669712,0.187396712074387,0.123452990621326,0.180943238669712,False,False,False,0.20691109824000598
KIAA0825,0.0573921791469816,0.962190786876128,0.555940925353926,0.511996523002004,-0.0573921791469816,-0.555940925353926,0.21090872868538,0.999847911406781,0.480841965160165,0.281630813332875,-0.21090872868538,-0.480841965160165,False,False,False,-0.5183914452570455
UBALD2,-0.11370770212856,0.431935785520042,0.484079791964696,1.49894972412024e-06,0.11370770212856,-0.484079791964696,-0.104371854401156,0.999847911406781,0.301483175076571,0.186329339122975,0.104371854401156,-0.301483175076571,False,False,False,-0.3927814835206335
CDNF,-2.1545267791061,0.000139139341075779,0.22972426499442,0.683046061751429,2.1545267791061,-0.22972426499442,0.397372163740345,0.999847911406781,1.65643875330125,0.0089953313541216,-0.397372163740345,-1.65643875330125,False,False,False,-0.943081509147835
NOTUM,-1.0055760951423,0.326015885194645,-0.883721536713522,0.354967820298494,1.0055760951423,0.883721536713522,-0.295572897410603,0.999847911406781,-0.434384818907356,0.408986286569859,0.295572897410603,0.434384818907356,False,False,False,0.659053177810439
CD24P4,2.04056077982282,3.27197392479108e-10,4.4998445504346,7.99727298928169e-60,-2.04056077982282,-4.4998445504346,0.00624770388174798,0.999847911406781,0.0921054937750242,0.741177908582686,-0.00624770388174798,-0.0921054937750242,False,False,False,-2.295975022104812
ZBTB37,-0.833484235061119,0.000663624994199849,0.258646406192751,0.285853993406192,0.833484235061119,-0.258646406192751,0.161688501442565,0.999847911406781,0.202570109732286,0.394122172005048,-0.161688501442565,-0.202570109732286,False,False,False,-0.2306082579625185
IL3RA,-3.20020422355607,0.0183128330888814,-0.058709205934758,0.962728463735285,3.20020422355607,0.058709205934758,1.10241523333965,,1.26551180737765,,-1.10241523333965,-1.26551180737765,False,False,False,-0.6034013007214459
CCDC137,1.11267816809261,9.7945665269155e-47,-0.127303465464821,0.169229183591116,-1.11267816809261,0.127303465464821,-0.0576471142690226,0.999847911406781,-0.677871924935643,3.31320592975495e-06,0.0576471142690226,0.677871924935643,False,True,False,0.40258769520023197
ARL15,-0.341177943210793,0.299935005889149,0.302453882744774,0.317357033831635,0.341177943210793,-0.302453882744774,-0.0469622303309994,0.999847911406781,0.251864346039677,0.290799453425408,0.0469622303309994,-0.251864346039677,False,False,False,-0.2771591143922255
C12ORF56,0.550038174948996,0.229488180492394,0.111184819740317,0.858171144786927,-0.550038174948996,-0.111184819740317,3.08560440673593,,1.26551493320008,,-3.08560440673593,-1.26551493320008,False,False,False,-0.6883498764701984
CDK10,0.0917782451453828,0.535971984983493,0.116149493901548,0.398731894083264,-0.0917782451453828,-0.116149493901548,-0.160168029626183,0.999847911406781,-0.15427964781997,0.314517017414561,0.160168029626183,0.15427964781997,False,False,False,0.019065076959211003
TMEM105,-0.226156668983848,0.658699453162956,0.72479017663168,0.0423556165590347,0.226156668983848,-0.72479017663168,-0.366174442393642,0.999847911406781,0.445865433960366,0.0482566185326572,0.366174442393642,-0.445865433960366,False,False,False,-0.585327805296023
SOCS1,0.224875448965481,0.43159834929641,-1.58293165785054,2.50374292429495e-12,-0.224875448965481,1.58293165785054,0.683509152926121,0.999847911406781,-0.623732132150693,,-0.683509152926121,0.623732132150693,True,False,False,1.1033318950006166
TCN2,-0.210167910449253,0.768536526645588,2.29067813338568,2.09946441106747e-09,0.210167910449253,-2.29067813338568,0.204432642862121,0.999847911406781,1.90930010936888,4.04901346804955e-07,-0.204432642862121,-1.90930010936888,False,False,False,-2.09998912137728
GAS2L1,0.486313919687426,3.71439902567431e-07,-0.725783149387471,9.96915965536861e-17,-0.486313919687426,0.725783149387471,-0.217501042831891,0.999847911406781,-0.176587021790394,0.532655965838812,0.217501042831891,0.176587021790394,True,False,False,0.4511850855889325
ATP6V0A2,0.178951096157744,0.216963314665536,-0.192621673895422,0.153642292702417,-0.178951096157744,0.192621673895422,0.0415299461239628,0.999847911406781,-0.250659759262068,0.157596556763042,-0.0415299461239628,0.250659759262068,False,False,False,0.221640716578745
PRKN,-5.68563281969606,0.00110657676082115,-0.521257513529899,0.641784778116928,5.68563281969606,0.521257513529899,0.0886430102039943,0.999847911406781,0.471525929728993,0.0834402117575875,-0.0886430102039943,-0.471525929728993,False,False,False,0.024865791900453016
TEDC1,0.934673040931667,2.25336114865296e-12,-0.5543228563721,4.16633635334785e-05,-0.934673040931667,0.5543228563721,-0.0918094084973438,0.999847911406781,-0.484172992145918,0.0794020935533522,0.0918094084973438,0.484172992145918,True,False,False,0.519247924259009
