"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC17A1",-0.452865331278944,3.76353047267645,-0.467639769844642,0.643732343189504,0.767676306026129,-7.16223832532493
"SERPINB6",-0.194689593041835,6.69433165526158,-0.840643367225242,0.407808395679206,0.573730313851111,-7.11303564680029
"XPO5",1.10138486527073,5.54470160539502,4.71982411226114,6.22824500999331e-05,0.000697888983810763,1.07343715969604
"ABCC10",-0.0786389684527558,4.15624072741512,-0.398070035568147,0.693656639477334,0.803224646073811,-7.16864170231998
"PEX6",-0.27316207825882,4.50654629756178,-0.799355170115439,0.430945059398316,0.594517378253869,-7.00602470973854
"NQO2",-1.08920969609291,5.34612457033224,-3.02176457284882,0.0053883791680012,0.0251237791089062,-3.39625739795928
"RP11-298J23.10",-0.034004606165221,4.53304058889041,-0.128469047750217,0.898714090565563,0.939655974914734,-7.31365066666987
"OARD1",-0.47262937501556,4.55472026031542,-1.90799827926405,0.0668984411239632,0.167611627298654,-5.60103814305127
"UNC5CL",-0.0883812633247466,5.0934815212188,-0.114925196164194,0.909340672935932,0.945810141160167,-7.39524327132318
"AARS2",0.0318423629249326,4.10979489445686,0.125478327214913,0.90105905004227,0.940838133528499,-7.21524598350085
"ZNF391",-0.400739639330672,1.7306273403476,-0.750427165333313,0.459379833556295,0.619221637781295,-6.52393261343152
"RPS10",0.730868509821819,8.80294927784521,3.1131427805743,0.00429519691129906,0.0210625882583978,-3.14647983174121
"MOCS1",-1.01972111931066,3.97306685338221,-3.31720448520874,0.002568037114787,0.0140040658194204,-2.56193586662681
"HIST1H2BJ",1.78225463798731,-1.59147014817372,1.49740031834652,0.145696770512032,0.288714179482576,-5.13240612709748
"MED20",-0.165639098048543,3.89225798722989,-0.492063128697314,0.626585681305601,0.754165077847415,-7.08538734828387
"TBCC",0.0501974862031325,3.64379902948254,0.1514402614518,0.880735541686779,0.928550138152938,-7.10548166142089
"MAD2L1BP",0.1396198565549,4.1229384629163,0.509472817396405,0.614491030197394,0.744995357335847,-7.08105295506006
"KLHDC3",0.0768386542338064,5.80343515999225,0.252818898888677,0.802291195425744,0.877791219522916,-7.41373649524675
"GNMT",-0.597672008443755,-1.47184565374348,-1.24271119084381,0.224481850062914,0.386090224208789,-5.69497150420355
"DNAH8",-0.535435098030869,-2.91933886455706,-0.517006934236502,0.609290851853704,0.740736642134731,-6.07823474096555
"TREM1",2.39067199057946,0.358430692519791,2.1766001901627,0.0382746897346439,0.11143879358755,-4.21460898693175
"MEA1",0.419063995870893,5.4782297460029,1.5543807400057,0.131544715967247,0.269555697498229,-6.20373326484853
"KLHL31",1.13439567912271,1.11311167817873,1.99322955970982,0.0562580433976292,0.147843506093723,-4.7325380922922
"COL21A1",-2.12751018334089,-0.457474422084251,-1.91419433380351,0.0660697536799583,0.166023528265548,-4.91219496647026
"CDKN1A",0.666716348173575,7.30491524472087,0.848426084052905,0.403536219079743,0.569681786033095,-7.10063798336993
"SOX4",0.29424815691341,5.99033921388737,0.543087927478304,0.591450870416401,0.728021781931967,-7.29159523920188
"GLO1",0.301000431156102,6.6885292945561,1.21480457730806,0.234783733395421,0.397809796068299,-6.72631429752242
"CPNE5",-0.879689943365027,1.81134659149469,-0.976015534150389,0.337577292761654,0.507914314319854,-6.40947274636631
"KCNK17",1.5721913469532,-3.25874804001168,1.363510931769,0.183796561328553,0.337742000872968,-5.15638084929385
"RREB1",-0.170855409740766,5.19277033465197,-0.634749747452338,0.530845235003579,0.679014094574486,-7.20499216406804
"SSR1",0.944142626811854,6.91728426182693,2.80434988994802,0.00914912376286709,0.0379633724520518,-3.88786767420599
"RIOK1",0.532826266763184,3.94732309761881,1.17820721994946,0.248823893026246,0.414330798299018,-6.4214856350049
"NRN1",-0.738871638943964,1.49764661665633,-0.863113180084599,0.395551412148181,0.562816551660739,-6.42586027725365
"SLC35B3",0.188956617453759,4.47695207575786,0.576716016440954,0.568829309420438,0.710728229626193,-7.09689061966781
"RPP40",1.27239954093678,2.21288948532386,3.9476616806935,0.000496493408933551,0.00374604110319945,-0.451747499119331
"ATXN1",0.247635680329386,5.23765767734329,0.888006934862796,0.382249581801484,0.550950404355478,-6.98728519382417
"NUP153",0.542073271488848,5.53218297109647,1.72287578962189,0.096156604013467,0.216856643137468,-5.93397294558429
"DEK",0.743786448432697,6.34946451446815,2.09371435467282,0.0456471468198207,0.127019101230831,-5.34274145099942
